11:30:44,0.0,0.0,,00,0
11:30:45,0.0,0.0,,00,0
11:30:46,0.0,0.0,,00,0
11:30:47,0.0,0.0,,00,0
11:30:48,0.0,0.0,,00,0
11:30:49,0.0,0.0,,00,0
11:30:50,0.0,0.0,,00,0
11:30:51,0.0,0.0,,00,0
11:30:52,0.0,0.0,,00,0
11:30:53,0.0,0.0,,00,0
11:30:54,0.0,0.0,,00,0
11:30:55,0.0,0.0,,00,0
11:30:56,0.0,0.0,,00,0
11:30:57,0.0,0.0,,00,0
11:30:58,0.0,0.0,,00,0
11:30:59,0.0,0.0,,00,0
11:31:00,0.0,0.0,,00,0
11:31:01,0.0,0.0,,00,0
11:31:02,0.0,0.0,,00,0
11:31:03,0.0,0.0,,00,0
11:31:04,0.0,0.0,,00,0
11:31:05,0.0,0.0,,00,0
11:31:06,0.0,0.0,,00,0
11:31:07,0.0,0.0,,00,0
11:31:46,0.0,0.0,,00,0
11:31:47,0.0,0.0,,00,0
11:31:48,0.0,0.0,,00,0
11:31:49,0.0,0.0,,00,0
11:31:50,0.0,0.0,,00,0
11:33:37,52.21379233333333,0.11033133333333334,5.9,12,1
11:33:38,52.213918,0.110363,17.1,12,1
11:33:39,52.214018,0.110385,32.7,12,1
11:33:40,52.214081666666665,0.11040116666666666,38.8,12,1
11:33:41,52.21408983333333,0.11040933333333333,41.7,12,1
11:33:42,52.2141095,0.11041433333333334,44.0,12,1
11:33:43,52.214131333333334,0.11041633333333332,46.1,12,1
11:33:44,52.21412766666667,0.1104185,46.6,12,1
11:33:45,52.214119333333336,0.1104185,46.4,12,1
11:33:46,52.21411483333333,0.11041983333333333,46.6,12,1
11:33:47,52.21411166666667,0.11042149999999999,46.7,12,1
11:33:48,52.214112,0.11041733333333334,46.8,12,1
11:33:49,52.21411033333333,0.11041150000000001,46.8,06,1
11:33:50,52.21410783333334,0.11040433333333333,46.8,10,1
11:38:20,52.2141915,0.1103565,42.3,06,1
11:38:21,52.214158166666664,0.11042633333333333,46.3,12,1
11:38:22,52.21409633333333,0.11041333333333332,45.3,12,1
11:38:26,52.2140245,0.11042433333333333,45.8,12,1
11:38:27,52.214009833333336,0.11045683333333334,46.2,09,1
11:38:28,52.213996333333334,0.11050049999999999,46.3,09,1
11:38:32,52.2138985,0.110749,47.1,06,1
11:38:33,52.2138855,0.11088716666666666,46.5,03,1
14:01:11,52.21503666666667,0.1106555,1.4,05,1
14:17:56,52.2135165,0.11035816666666666,59.5,04,1
